Interaction_ID,Customer_ID,Product_ID,Action_Type,Timestamp,Duration_Sec
INT_640088,298158,169,SCAN_STOREFRONT,2/6/2023 10:34,106
INT_515235,286996,143,VIEW_AR_CATALOG,2/6/2023 12:34,38
INT_717976,286996,143,VIEW_AR_CATALOG,2/2/2023 11:12,18
INT_188191,286996,143,VIEW_AR_CATALOG,2/3/2023 12:12,33
INT_280686,308418,39,VIEW_AR_CATALOG,2/6/2023 8:30,62
INT_603808,308418,39,VIEW_AR_CATALOG,2/7/2023 8:40,115
INT_628226,308418,39,VIEW_AR_CATALOG,2/4/2023 6:58,72
INT_717481,308418,39,VIEW_AR_CATALOG,2/6/2023 4:05,93
INT_195245,308418,239,VIEW_AR_CATALOG,2/7/2023 5:24,108
INT_899176,308418,239,ADD_TO_CART,2/6/2023 8:12,56
INT_364673,308418,239,TRY_ON_VIRTUAL,2/2/2023 7:40,26
INT_752107,308418,239,VIEW_AR_CATALOG,2/3/2023 6:02,84
INT_483937,302283,92,TRY_ON_VIRTUAL,2/3/2023 8:21,12
INT_860487,302283,92,SCAN_STOREFRONT,2/5/2023 6:11,49
INT_950832,302283,92,VIEW_AR_CATALOG,2/3/2023 7:20,56
INT_653215,302283,92,TRY_ON_VIRTUAL,2/2/2023 7:20,49
INT_307529,301915,119,TRY_ON_VIRTUAL,2/2/2023 10:16,6
INT_635308,301915,119,VIEW_AR_CATALOG,2/7/2023 9:06,21
INT_250274,301915,119,VIEW_AR_CATALOG,2/6/2023 9:19,74
INT_622416,301915,119,ADD_TO_CART,2/8/2023 7:28,105
INT_244177,291388,170,VIEW_AR_CATALOG,2/6/2023 13:59,59
INT_454398,291388,170,VIEW_AR_CATALOG,2/7/2023 15:55,70
INT_616960,291388,170,TRY_ON_VIRTUAL,2/5/2023 14:38,33
INT_883185,291388,170,SCAN_STOREFRONT,2/2/2023 11:40,82
INT_497628,291388,170,ADD_TO_CART,2/4/2023 14:51,118
INT_278805,285845,145,VIEW_AR_CATALOG,2/5/2023 8:53,94
INT_767242,285845,145,VIEW_AR_CATALOG,2/7/2023 11:37,96
INT_437816,285845,145,SCAN_STOREFRONT,2/7/2023 10:19,61
INT_462632,268980,196,TRY_ON_VIRTUAL,2/6/2023 16:28,109
INT_285545,268980,196,VIEW_AR_CATALOG,2/10/2023 15:41,23
INT_587268,268980,196,TRY_ON_VIRTUAL,2/6/2023 19:27,72
INT_900651,290987,31,VIEW_AR_CATALOG,2/5/2023 19:22,111
INT_920902,290987,31,TRY_ON_VIRTUAL,2/5/2023 18:59,53
INT_434004,290987,31,TRY_ON_VIRTUAL,2/6/2023 15:07,73
INT_449442,290987,31,VIEW_AR_CATALOG,2/9/2023 19:01,115
INT_702547,289270,40,TRY_ON_VIRTUAL,2/5/2023 14:56,56
INT_512085,289270,40,VIEW_AR_CATALOG,2/7/2023 14:44,27
INT_483334,289270,40,TRY_ON_VIRTUAL,2/8/2023 14:56,6
INT_600146,289270,40,TRY_ON_VIRTUAL,2/4/2023 10:59,97
INT_796967,276141,118,SCAN_STOREFRONT,2/7/2023 8:29,28
INT_462809,276141,118,TRY_ON_VIRTUAL,2/6/2023 11:13,88
INT_229923,276141,118,VIEW_AR_CATALOG,2/7/2023 10:53,90
INT_881732,276141,118,VIEW_AR_CATALOG,2/4/2023 11:39,18
INT_580293,276779,4,VIEW_AR_CATALOG,2/10/2023 17:12,41
INT_188589,276779,4,VIEW_AR_CATALOG,2/9/2023 19:12,28
INT_188437,276779,4,VIEW_AR_CATALOG,2/4/2023 19:34,43
INT_773463,276779,4,VIEW_AR_CATALOG,2/9/2023 19:37,51
INT_473378,276779,4,TRY_ON_VIRTUAL,2/8/2023 18:22,75
INT_981735,275939,134,SCAN_STOREFRONT,2/8/2023 17:27,91
INT_771380,275939,134,SCAN_STOREFRONT,2/11/2023 18:09,88
INT_885657,275939,134,ADD_TO_CART,2/11/2023 17:02,76
INT_536395,275939,134,VIEW_AR_CATALOG,2/7/2023 16:34,21
INT_797418,465608,15,VIEW_AR_CATALOG,2/5/2023 15:00,83
INT_571426,465608,15,TRY_ON_VIRTUAL,2/10/2023 12:13,77
INT_152215,465608,15,SCAN_STOREFRONT,2/9/2023 15:14,97
INT_470631,465608,15,TRY_ON_VIRTUAL,2/7/2023 14:07,37
INT_891082,294054,145,ADD_TO_CART,2/6/2023 23:19,102
INT_850699,294054,145,TRY_ON_VIRTUAL,2/10/2023 19:10,13
INT_645169,294054,145,ADD_TO_CART,2/5/2023 20:10,19
INT_630959,294054,145,TRY_ON_VIRTUAL,2/4/2023 21:07,32
INT_489952,306207,15,TRY_ON_VIRTUAL,2/9/2023 12:16,115
INT_165768,306207,15,TRY_ON_VIRTUAL,2/10/2023 12:13,10
INT_495927,306207,15,ADD_TO_CART,2/5/2023 13:59,9
INT_823018,306207,15,TRY_ON_VIRTUAL,2/6/2023 12:16,27
INT_107317,284615,197,VIEW_AR_CATALOG,2/11/2023 8:55,66
INT_119462,284615,197,VIEW_AR_CATALOG,2/8/2023 9:34,74
INT_816089,284615,197,VIEW_AR_CATALOG,2/6/2023 7:53,18
INT_632190,284615,197,VIEW_AR_CATALOG,2/8/2023 9:43,9
INT_966174,284615,197,TRY_ON_VIRTUAL,2/10/2023 6:44,51
INT_582706,307711,15,TRY_ON_VIRTUAL,2/9/2023 16:35,119
INT_143798,307711,15,VIEW_AR_CATALOG,2/5/2023 14:02,46
INT_519861,307711,15,VIEW_AR_CATALOG,2/10/2023 15:54,77
INT_420668,307711,15,VIEW_AR_CATALOG,2/11/2023 15:45,92
INT_760179,307711,15,TRY_ON_VIRTUAL,2/5/2023 14:08,12
INT_831967,279198,197,TRY_ON_VIRTUAL,2/6/2023 13:34,65
INT_114316,279198,197,VIEW_AR_CATALOG,2/11/2023 16:01,20
INT_804029,279198,197,TRY_ON_VIRTUAL,2/6/2023 13:17,74
INT_177383,352121,239,TRY_ON_VIRTUAL,2/10/2023 13:07,105
INT_818548,352121,239,SCAN_STOREFRONT,2/12/2023 17:39,113
INT_980966,352121,239,TRY_ON_VIRTUAL,2/11/2023 14:06,98
INT_189642,352121,239,TRY_ON_VIRTUAL,2/9/2023 13:09,43
INT_216562,352121,239,VIEW_AR_CATALOG,2/9/2023 15:16,100
INT_551124,282990,57,VIEW_AR_CATALOG,2/6/2023 16:47,119
INT_350758,282990,57,VIEW_AR_CATALOG,2/8/2023 18:24,46
INT_410152,282990,57,ADD_TO_CART,2/10/2023 16:14,105
INT_606628,273360,249,SCAN_STOREFRONT,2/12/2023 18:18,55
INT_506484,273360,249,TRY_ON_VIRTUAL,2/7/2023 15:23,99
INT_518050,273360,249,TRY_ON_VIRTUAL,2/12/2023 18:15,49
INT_324595,273360,249,TRY_ON_VIRTUAL,2/11/2023 16:27,48
INT_905912,273360,249,VIEW_AR_CATALOG,2/12/2023 16:26,5
INT_617863,303120,195,TRY_ON_VIRTUAL,2/9/2023 14:31,77
INT_480929,303120,195,ADD_TO_CART,2/7/2023 11:54,92
INT_875926,303120,195,SCAN_STOREFRONT,2/12/2023 12:24,86
INT_405289,303120,195,TRY_ON_VIRTUAL,2/11/2023 14:28,52
INT_312880,303120,195,VIEW_AR_CATALOG,2/7/2023 11:37,74
INT_319885,268356,82,TRY_ON_VIRTUAL,2/11/2023 15:33,87
INT_245875,268356,82,TRY_ON_VIRTUAL,2/9/2023 14:03,110
INT_120674,268356,82,TRY_ON_VIRTUAL,2/8/2023 17:41,110
INT_183521,268356,82,ADD_TO_CART,2/13/2023 18:22,71
INT_222033,307865,41,VIEW_AR_CATALOG,2/8/2023 15:41,106
INT_145252,307865,41,VIEW_AR_CATALOG,2/9/2023 13:42,106
INT_972523,307865,41,TRY_ON_VIRTUAL,2/9/2023 14:32,37
INT_929122,284005,144,VIEW_AR_CATALOG,2/10/2023 12:43,67
INT_809861,284005,144,VIEW_AR_CATALOG,2/9/2023 11:55,59
INT_167050,284005,144,VIEW_AR_CATALOG,2/12/2023 16:01,49
INT_339854,284005,144,VIEW_AR_CATALOG,2/8/2023 16:13,64
INT_617654,284005,144,TRY_ON_VIRTUAL,2/14/2023 13:12,30
INT_494230,294116,14,TRY_ON_VIRTUAL,2/9/2023 15:47,106
INT_856770,294116,14,SCAN_STOREFRONT,2/10/2023 18:16,86
INT_104942,294116,14,VIEW_AR_CATALOG,2/9/2023 17:56,104
INT_506888,294116,14,VIEW_AR_CATALOG,2/12/2023 16:40,22
INT_185401,282006,195,TRY_ON_VIRTUAL,2/11/2023 16:06,17
INT_983385,282006,195,VIEW_AR_CATALOG,2/10/2023 14:39,21
INT_409748,282006,195,TRY_ON_VIRTUAL,2/13/2023 18:02,73
INT_654686,282006,195,VIEW_AR_CATALOG,2/10/2023 17:21,49
INT_544182,284469,160,SCAN_STOREFRONT,2/13/2023 19:44,21
INT_763633,284469,160,TRY_ON_VIRTUAL,2/11/2023 20:44,43
INT_961985,284469,160,TRY_ON_VIRTUAL,2/10/2023 19:05,58
INT_976538,284469,160,VIEW_AR_CATALOG,2/13/2023 19:16,33
INT_411919,302283,92,TRY_ON_VIRTUAL,2/13/2023 22:45,21
INT_764129,302283,92,TRY_ON_VIRTUAL,2/11/2023 19:44,38
INT_903717,302283,92,TRY_ON_VIRTUAL,2/13/2023 21:20,114
INT_327362,179957,108,SCAN_STOREFRONT,2/13/2023 5:53,72
INT_994982,179957,108,TRY_ON_VIRTUAL,2/15/2023 6:36,29
INT_338706,179957,108,TRY_ON_VIRTUAL,2/11/2023 6:27,66
INT_420996,179957,108,SCAN_STOREFRONT,2/15/2023 8:15,92
INT_198226,179957,108,VIEW_AR_CATALOG,2/9/2023 9:49,16
INT_478052,278447,212,VIEW_AR_CATALOG,2/12/2023 12:49,63
INT_590785,278447,212,SCAN_STOREFRONT,2/15/2023 15:05,116
INT_834818,278447,212,VIEW_AR_CATALOG,2/10/2023 13:41,61
INT_814819,278447,212,SCAN_STOREFRONT,2/13/2023 16:26,69
INT_487612,278447,212,TRY_ON_VIRTUAL,2/12/2023 13:11,86
INT_436802,297502,161,TRY_ON_VIRTUAL,2/13/2023 15:58,82
INT_221118,297502,161,VIEW_AR_CATALOG,2/12/2023 16:08,78
INT_779951,297502,161,VIEW_AR_CATALOG,2/13/2023 15:53,73
INT_257224,297502,161,TRY_ON_VIRTUAL,2/14/2023 17:06,10
INT_907272,266500,108,VIEW_AR_CATALOG,2/11/2023 3:45,20
INT_461561,266500,108,SCAN_STOREFRONT,2/12/2023 6:38,115
INT_488176,266500,108,TRY_ON_VIRTUAL,2/14/2023 4:46,84
INT_565404,266500,108,SCAN_STOREFRONT,2/13/2023 7:29,40
INT_855573,266500,108,TRY_ON_VIRTUAL,2/11/2023 7:48,86
INT_657365,283447,92,SCAN_STOREFRONT,2/12/2023 14:41,95
INT_403764,283447,92,TRY_ON_VIRTUAL,2/9/2023 15:08,94
INT_832524,283447,92,TRY_ON_VIRTUAL,2/15/2023 14:32,57
INT_585341,297123,134,TRY_ON_VIRTUAL,2/12/2023 7:02,93
INT_674382,297123,134,VIEW_AR_CATALOG,2/13/2023 10:23,116
INT_448453,297123,134,VIEW_AR_CATALOG,2/11/2023 9:04,23
INT_280482,297123,134,SCAN_STOREFRONT,2/15/2023 7:58,114
INT_793763,293924,196,SCAN_STOREFRONT,2/11/2023 9:13,32
INT_797527,293924,196,TRY_ON_VIRTUAL,2/11/2023 9:42,29
INT_502791,293924,196,SCAN_STOREFRONT,2/14/2023 10:24,33
INT_442794,293924,196,VIEW_AR_CATALOG,2/15/2023 11:28,95
INT_470209,284922,83,TRY_ON_VIRTUAL,2/11/2023 8:12,72
INT_330888,284922,83,VIEW_AR_CATALOG,2/14/2023 9:35,12
INT_672551,284922,83,VIEW_AR_CATALOG,2/11/2023 9:31,30
INT_858874,284922,83,ADD_TO_CART,2/15/2023 9:47,107
INT_910701,284922,83,TRY_ON_VIRTUAL,2/12/2023 8:51,98
INT_326468,272811,196,VIEW_AR_CATALOG,2/16/2023 14:48,96
INT_741413,272811,196,VIEW_AR_CATALOG,2/13/2023 15:47,80
INT_961062,272811,196,SCAN_STOREFRONT,2/10/2023 16:56,28
INT_322580,272811,196,TRY_ON_VIRTUAL,2/12/2023 15:19,69
INT_650621,272811,196,TRY_ON_VIRTUAL,2/16/2023 17:05,100
INT_774276,282825,221,TRY_ON_VIRTUAL,2/10/2023 5:02,66
INT_121045,282825,221,SCAN_STOREFRONT,2/14/2023 8:10,87
INT_356152,282825,221,TRY_ON_VIRTUAL,2/10/2023 3:56,119
INT_568554,282825,221,VIEW_AR_CATALOG,2/12/2023 6:15,56
INT_111690,284478,109,SCAN_STOREFRONT,2/12/2023 9:49,110
INT_176805,284478,109,ADD_TO_CART,2/13/2023 10:56,57
INT_198756,284478,109,TRY_ON_VIRTUAL,2/10/2023 8:17,100
INT_184970,284478,109,SCAN_STOREFRONT,2/11/2023 8:23,79
INT_891226,266755,160,TRY_ON_VIRTUAL,2/11/2023 5:40,38
INT_340671,266755,160,SCAN_STOREFRONT,2/10/2023 5:57,5
INT_440920,266755,160,VIEW_AR_CATALOG,2/12/2023 5:44,24
INT_415817,266755,160,VIEW_AR_CATALOG,2/15/2023 6:07,76
INT_736778,266755,160,TRY_ON_VIRTUAL,2/15/2023 6:39,14
INT_966102,293685,5,ADD_TO_CART,2/15/2023 11:32,57
INT_245205,293685,5,ADD_TO_CART,2/14/2023 13:09,117
INT_551048,293685,5,TRY_ON_VIRTUAL,2/14/2023 12:21,37
INT_553245,293685,5,VIEW_AR_CATALOG,2/13/2023 14:27,42
INT_812972,293685,5,TRY_ON_VIRTUAL,2/14/2023 13:17,68
INT_303080,279068,169,ADD_TO_CART,2/17/2023 14:29,98
INT_216513,279068,169,TRY_ON_VIRTUAL,2/13/2023 16:46,65
INT_295149,279068,169,TRY_ON_VIRTUAL,2/17/2023 18:16,21
INT_323402,279068,169,TRY_ON_VIRTUAL,2/13/2023 14:12,77
INT_154711,311491,65,VIEW_AR_CATALOG,2/11/2023 14:41,36
INT_980733,311491,65,VIEW_AR_CATALOG,2/17/2023 15:08,31
INT_919884,311491,65,ADD_TO_CART,2/15/2023 14:09,52
INT_949678,311491,65,VIEW_AR_CATALOG,2/13/2023 15:31,55
INT_760810,287568,41,TRY_ON_VIRTUAL,2/15/2023 17:59,73
INT_651577,287568,41,VIEW_AR_CATALOG,2/14/2023 16:27,36
INT_862343,287568,41,VIEW_AR_CATALOG,2/14/2023 18:04,38
INT_735728,287568,41,VIEW_AR_CATALOG,2/11/2023 17:58,64
INT_710125,292192,109,TRY_ON_VIRTUAL,2/12/2023 13:52,98
INT_910584,292192,109,VIEW_AR_CATALOG,2/12/2023 16:43,103
INT_137861,292192,109,SCAN_STOREFRONT,2/18/2023 15:47,31
INT_666999,302879,239,VIEW_AR_CATALOG,2/12/2023 15:40,74
INT_726978,302879,239,VIEW_AR_CATALOG,2/16/2023 13:05,47
INT_245244,302879,239,VIEW_AR_CATALOG,2/14/2023 15:03,46
INT_664569,302879,239,VIEW_AR_CATALOG,2/12/2023 13:32,89
INT_559976,302879,239,VIEW_AR_CATALOG,2/15/2023 15:22,57
INT_626700,300833,212,TRY_ON_VIRTUAL,2/14/2023 14:54,114
INT_892236,300833,212,SCAN_STOREFRONT,2/16/2023 15:10,116
INT_962416,300833,212,SCAN_STOREFRONT,2/13/2023 14:58,116
INT_201721,300833,212,VIEW_AR_CATALOG,2/17/2023 15:42,13
INT_870931,290556,223,VIEW_AR_CATALOG,2/17/2023 16:48,56
INT_121823,290556,223,VIEW_AR_CATALOG,2/12/2023 18:33,97
INT_518144,290556,223,VIEW_AR_CATALOG,2/15/2023 15:56,103
INT_637460,290556,223,SCAN_STOREFRONT,2/15/2023 18:40,32
INT_690598,290556,223,TRY_ON_VIRTUAL,2/13/2023 16:31,119
INT_593740,306359,93,TRY_ON_VIRTUAL,2/12/2023 21:50,36
INT_467148,306359,93,TRY_ON_VIRTUAL,2/17/2023 20:29,97
INT_734548,306359,93,ADD_TO_CART,2/11/2023 22:41,77
INT_663784,306359,93,VIEW_AR_CATALOG,2/12/2023 20:45,119
INT_973486,293977,93,VIEW_AR_CATALOG,2/18/2023 13:57,20
INT_240978,293977,93,SCAN_STOREFRONT,2/18/2023 15:53,11
INT_206390,293977,93,SCAN_STOREFRONT,2/17/2023 16:34,31
INT_774717,293977,93,VIEW_AR_CATALOG,2/17/2023 15:51,71
INT_992455,277296,41,SCAN_STOREFRONT,2/14/2023 5:39,116
INT_876047,277296,41,TRY_ON_VIRTUAL,2/17/2023 10:05,80
INT_122365,277296,41,VIEW_AR_CATALOG,2/19/2023 7:42,50
INT_883637,277296,41,VIEW_AR_CATALOG,2/18/2023 7:07,79
INT_160390,229418,40,TRY_ON_VIRTUAL,2/15/2023 15:49,48
INT_636452,229418,40,SCAN_STOREFRONT,2/16/2023 16:12,51
INT_321996,229418,40,ADD_TO_CART,2/18/2023 18:28,17
INT_769987,229418,40,ADD_TO_CART,2/16/2023 15:40,80
INT_213332,296330,248,VIEW_AR_CATALOG,2/15/2023 20:21,20
INT_944236,296330,248,VIEW_AR_CATALOG,2/16/2023 19:52,69
INT_382961,296330,248,TRY_ON_VIRTUAL,2/19/2023 18:06,114
INT_487626,296330,248,TRY_ON_VIRTUAL,2/18/2023 19:11,113
INT_232181,296330,248,TRY_ON_VIRTUAL,2/14/2023 18:20,103
INT_267776,294458,119,VIEW_AR_CATALOG,2/16/2023 12:32,89
INT_415102,294458,119,TRY_ON_VIRTUAL,2/15/2023 8:37,52
INT_853187,294458,119,TRY_ON_VIRTUAL,2/14/2023 8:22,33
INT_555564,273360,118,SCAN_STOREFRONT,2/15/2023 14:18,10
INT_936349,273360,118,TRY_ON_VIRTUAL,2/19/2023 14:28,9
INT_215950,273360,118,VIEW_AR_CATALOG,2/17/2023 14:07,39
INT_176682,273360,118,SCAN_STOREFRONT,2/13/2023 16:33,48
INT_603951,273360,118,SCAN_STOREFRONT,2/16/2023 14:51,57
INT_139800,180043,145,SCAN_STOREFRONT,2/14/2023 11:14,56
INT_989522,180043,145,VIEW_AR_CATALOG,2/19/2023 12:20,44
INT_676602,180043,145,SCAN_STOREFRONT,2/19/2023 11:10,41
INT_749069,306359,93,TRY_ON_VIRTUAL,2/17/2023 21:21,48
INT_289923,306359,93,VIEW_AR_CATALOG,2/13/2023 19:29,59
INT_458672,306359,93,VIEW_AR_CATALOG,2/12/2023 19:42,67
INT_134184,280085,145,TRY_ON_VIRTUAL,2/20/2023 12:21,7
INT_106826,280085,145,TRY_ON_VIRTUAL,2/19/2023 11:24,97
INT_630657,280085,145,VIEW_AR_CATALOG,2/16/2023 12:22,24
INT_513136,280085,145,VIEW_AR_CATALOG,2/18/2023 11:40,97
INT_706741,280085,145,TRY_ON_VIRTUAL,2/20/2023 10:53,80
INT_777095,293153,65,TRY_ON_VIRTUAL,2/18/2023 16:47,24
INT_153387,293153,65,TRY_ON_VIRTUAL,2/16/2023 19:14,10
INT_692408,293153,65,TRY_ON_VIRTUAL,2/15/2023 19:29,80
INT_670457,269087,14,SCAN_STOREFRONT,2/17/2023 17:32,100
INT_514528,269087,14,VIEW_AR_CATALOG,2/20/2023 19:32,24
INT_440878,269087,14,VIEW_AR_CATALOG,2/18/2023 16:26,64
INT_240948,269087,14,TRY_ON_VIRTUAL,2/17/2023 18:58,27
INT_586242,269087,14,TRY_ON_VIRTUAL,2/20/2023 15:43,35
INT_873804,275728,238,VIEW_AR_CATALOG,2/15/2023 18:08,39
INT_953315,275728,238,TRY_ON_VIRTUAL,2/18/2023 17:38,110
INT_196441,275728,238,SCAN_STOREFRONT,2/18/2023 15:52,61
INT_511337,275728,238,SCAN_STOREFRONT,2/20/2023 16:45,89
INT_478928,268980,196,TRY_ON_VIRTUAL,2/19/2023 19:09,107
INT_900520,268980,196,ADD_TO_CART,2/18/2023 22:58,60
INT_727566,268980,196,TRY_ON_VIRTUAL,2/15/2023 22:55,9
INT_251504,268980,196,SCAN_STOREFRONT,2/15/2023 22:59,37
INT_321760,289414,222,VIEW_AR_CATALOG,2/16/2023 8:14,119
INT_295283,289414,222,VIEW_AR_CATALOG,2/14/2023 8:23,110
INT_888848,289414,222,VIEW_AR_CATALOG,2/17/2023 10:50,36
INT_578524,289414,222,VIEW_AR_CATALOG,2/19/2023 11:10,72
INT_438526,278238,239,TRY_ON_VIRTUAL,2/18/2023 20:23,12
INT_354409,278238,239,VIEW_AR_CATALOG,2/19/2023 19:30,58
INT_454404,278238,239,VIEW_AR_CATALOG,2/16/2023 19:59,50
INT_329819,278238,239,TRY_ON_VIRTUAL,2/15/2023 20:09,37
INT_249392,276142,222,VIEW_AR_CATALOG,2/15/2023 11:04,96
INT_808902,276142,222,TRY_ON_VIRTUAL,2/20/2023 8:53,103
INT_770875,276142,222,VIEW_AR_CATALOG,2/19/2023 8:29,43
INT_354357,276142,222,ADD_TO_CART,2/20/2023 9:56,15
INT_546582,276142,222,VIEW_AR_CATALOG,2/20/2023 10:19,89
INT_384024,282222,135,VIEW_AR_CATALOG,2/19/2023 17:06,37
INT_772791,282222,135,VIEW_AR_CATALOG,2/15/2023 20:01,113
INT_590976,282222,135,VIEW_AR_CATALOG,2/15/2023 17:24,34
INT_382676,179957,108,VIEW_AR_CATALOG,2/20/2023 22:52,34
INT_128484,179957,108,TRY_ON_VIRTUAL,2/20/2023 23:46,36
INT_618723,179957,108,TRY_ON_VIRTUAL,2/16/2023 23:33,24
INT_798828,179957,108,VIEW_AR_CATALOG,2/15/2023 19:28,34
INT_738714,301959,171,SCAN_STOREFRONT,2/22/2023 16:24,87
INT_480261,301959,171,TRY_ON_VIRTUAL,2/17/2023 18:34,35
INT_109880,301959,171,TRY_ON_VIRTUAL,2/20/2023 14:17,61
INT_518656,268943,143,ADD_TO_CART,2/20/2023 15:47,62
INT_934501,268943,143,VIEW_AR_CATALOG,2/19/2023 16:23,10
INT_819904,268943,143,TRY_ON_VIRTUAL,2/22/2023 15:13,44
INT_179374,268943,143,TRY_ON_VIRTUAL,2/22/2023 18:40,66
INT_619135,268943,143,VIEW_AR_CATALOG,2/17/2023 15:29,24
INT_643819,291869,221,TRY_ON_VIRTUAL,2/18/2023 12:43,53
INT_105191,291869,221,VIEW_AR_CATALOG,2/20/2023 15:28,64
INT_554959,291869,221,TRY_ON_VIRTUAL,2/22/2023 14:59,80
INT_954200,291869,221,TRY_ON_VIRTUAL,2/22/2023 17:11,44
INT_237791,291869,221,SCAN_STOREFRONT,2/19/2023 13:59,68
INT_304508,269861,41,ADD_TO_CART,2/19/2023 18:09,25
INT_172771,269861,41,SCAN_STOREFRONT,2/17/2023 18:11,19
INT_419109,269861,41,TRY_ON_VIRTUAL,2/16/2023 17:56,114
INT_282526,273864,221,VIEW_AR_CATALOG,2/19/2023 12:43,48
INT_536066,273864,221,VIEW_AR_CATALOG,2/17/2023 10:36,94
INT_475434,273864,221,TRY_ON_VIRTUAL,2/17/2023 11:10,114
INT_425515,273864,221,TRY_ON_VIRTUAL,2/16/2023 12:18,71
INT_654159,273864,221,TRY_ON_VIRTUAL,2/18/2023 11:49,9
INT_770528,284333,144,VIEW_AR_CATALOG,2/19/2023 19:42,87
INT_241105,284333,144,TRY_ON_VIRTUAL,2/18/2023 18:50,46
INT_404347,284333,144,VIEW_AR_CATALOG,2/22/2023 20:24,53
INT_805559,290203,4,VIEW_AR_CATALOG,2/23/2023 7:00,8
INT_389149,290203,4,ADD_TO_CART,2/20/2023 5:25,35
INT_176810,290203,4,SCAN_STOREFRONT,2/20/2023 4:26,32
INT_542699,295147,144,VIEW_AR_CATALOG,2/17/2023 7:54,11
INT_392432,295147,144,VIEW_AR_CATALOG,2/17/2023 9:13,57
INT_691413,295147,144,SCAN_STOREFRONT,2/19/2023 9:30,79
INT_174215,295147,144,VIEW_AR_CATALOG,2/17/2023 7:40,93
INT_805968,273102,222,SCAN_STOREFRONT,2/21/2023 16:21,22
INT_700216,273102,222,VIEW_AR_CATALOG,2/22/2023 15:47,108
INT_187174,273102,222,SCAN_STOREFRONT,2/21/2023 16:01,48
INT_837358,273102,222,SCAN_STOREFRONT,2/20/2023 14:09,41
INT_355672,273102,222,VIEW_AR_CATALOG,2/20/2023 13:11,31
INT_912071,278373,14,SCAN_STOREFRONT,2/17/2023 4:32,28
INT_225272,278373,14,VIEW_AR_CATALOG,2/22/2023 7:27,43
INT_540840,278373,14,VIEW_AR_CATALOG,2/18/2023 6:29,8
INT_924481,278373,14,VIEW_AR_CATALOG,2/20/2023 6:24,113
INT_813067,278373,14,VIEW_AR_CATALOG,2/23/2023 6:51,27
INT_207560,269368,31,VIEW_AR_CATALOG,2/24/2023 7:16,77
INT_220201,269368,31,SCAN_STOREFRONT,2/18/2023 5:08,113
INT_243618,269368,31,ADD_TO_CART,2/23/2023 7:24,71
INT_531369,269368,31,ADD_TO_CART,2/18/2023 6:13,26
INT_575770,269368,31,SCAN_STOREFRONT,2/19/2023 7:40,114
INT_711147,292442,40,TRY_ON_VIRTUAL,2/21/2023 15:00,44
INT_232937,292442,40,TRY_ON_VIRTUAL,2/20/2023 15:43,50
INT_863961,292442,40,VIEW_AR_CATALOG,2/19/2023 14:32,33
INT_180922,292442,40,VIEW_AR_CATALOG,2/18/2023 13:36,39
INT_157276,292442,40,VIEW_AR_CATALOG,2/23/2023 13:02,74
INT_976448,294169,41,SCAN_STOREFRONT,2/22/2023 21:40,33
INT_827701,294169,41,VIEW_AR_CATALOG,2/23/2023 23:19,61
INT_329565,294169,41,TRY_ON_VIRTUAL,2/22/2023 23:26,119
INT_899225,294169,41,TRY_ON_VIRTUAL,2/21/2023 20:06,30
INT_709619,308144,109,SCAN_STOREFRONT,2/19/2023 6:38,52
INT_609270,308144,109,TRY_ON_VIRTUAL,2/20/2023 9:42,87
INT_154947,308144,109,VIEW_AR_CATALOG,2/19/2023 10:35,14
INT_503997,284197,91,VIEW_AR_CATALOG,2/21/2023 12:14,9
INT_563544,284197,91,VIEW_AR_CATALOG,2/19/2023 14:39,93
INT_206212,284197,91,SCAN_STOREFRONT,2/21/2023 11:36,92
INT_326125,284197,91,VIEW_AR_CATALOG,2/22/2023 12:56,94
INT_971910,284197,91,ADD_TO_CART,2/21/2023 13:04,57
INT_297940,288945,249,VIEW_AR_CATALOG,2/25/2023 15:51,33
INT_428017,288945,249,SCAN_STOREFRONT,2/23/2023 16:51,85
INT_559246,288945,249,TRY_ON_VIRTUAL,2/20/2023 16:13,51
INT_639010,289703,223,VIEW_AR_CATALOG,2/21/2023 15:47,82
INT_888713,289703,223,SCAN_STOREFRONT,2/22/2023 17:02,81
INT_996408,289703,223,TRY_ON_VIRTUAL,2/24/2023 13:16,79
INT_284391,309730,238,TRY_ON_VIRTUAL,2/21/2023 16:37,46
INT_446262,309730,238,VIEW_AR_CATALOG,2/24/2023 12:13,110
INT_163455,309730,238,VIEW_AR_CATALOG,2/23/2023 13:27,47
INT_829623,287521,135,VIEW_AR_CATALOG,2/25/2023 18:14,50
INT_255780,287521,135,VIEW_AR_CATALOG,2/25/2023 14:56,115
INT_950188,287521,135,SCAN_STOREFRONT,2/26/2023 18:42,70
INT_717247,287521,135,TRY_ON_VIRTUAL,2/22/2023 17:38,6
INT_882591,289248,187,SCAN_STOREFRONT,2/20/2023 13:09,19
INT_971790,289248,187,SCAN_STOREFRONT,2/24/2023 14:56,90
INT_481822,289248,187,TRY_ON_VIRTUAL,2/26/2023 13:15,74
INT_886158,300338,109,SCAN_STOREFRONT,2/25/2023 13:26,79
INT_682149,300338,109,TRY_ON_VIRTUAL,2/24/2023 16:19,50
INT_228823,300338,109,VIEW_AR_CATALOG,2/20/2023 17:02,24
INT_712554,285416,221,VIEW_AR_CATALOG,2/21/2023 5:59,106
